Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal Resistance(Ohm),dV/dt(V/s)
10-25-2020 19:51:39.877,548394.2975,130929.5193,3,1,0.103004456,5.10663E-05,0.001829565,0.005798041,0.000176824,0.000840391,,2.09808E-05
10-25-2020 19:56:39.881,548694.3009,131229.5227,3,1,0.103081703,5.03659E-05,0.001833753,0.005798041,0.000177256,0.000840391,,6.38962E-05
10-25-2020 20:01:39.884,548994.3048,131529.5266,3,1,0.103081703,4.99636E-05,0.001837946,0.005798041,0.000177688,0.000840391,,5.72205E-06
10-25-2020 20:06:39.887,549294.3073,131829.5291,3,1,0.103153229,5.07534E-05,0.00184213,0.005798041,0.00017812,0.000840391,,-3.24249E-05
10-25-2020 20:11:39.890,549594.3099,132129.5317,3,1,0.103219032,5.04851E-05,0.001846303,0.005798041,0.00017855,0.000840391,,-3.62396E-05
10-25-2020 20:16:39.895,549894.3149,132429.5367,3,1,0.10330677,5.0649E-05,0.001850485,0.005798041,0.000178982,0.000840391,,2.19345E-05
10-25-2020 20:21:39.898,550194.3188,132729.5406,3,1,0.103350639,5.06043E-05,0.001854686,0.005798041,0.000179416,0.000840391,,0.000113487
10-25-2020 20:26:39.900,550494.3205,133029.5423,3,1,0.103329659,5.05596E-05,0.001858886,0.005798041,0.00017985,0.000840391,,-3.8147E-06
10-25-2020 20:31:39.907,550794.3273,133329.5491,3,1,0.103288651,5.05894E-05,0.001863078,0.005798041,0.000180283,0.000840391,,-0.000127792
10-25-2020 20:36:39.912,551094.3324,133629.5542,3,1,0.103489876,5.02914E-05,0.001867272,0.005798041,0.000180717,0.000840391,,-6.10352E-05
10-25-2020 20:41:39.913,551394.3331,133929.5549,3,1,0.10351944,4.98444E-05,0.001871458,0.005798041,0.00018115,0.000840391,,-2.76566E-05
10-25-2020 20:46:39.915,551694.3357,134229.5575,3,1,0.103582382,4.91887E-05,0.001875657,0.005798041,0.000181585,0.000840391,,8.58307E-06
10-25-2020 20:51:39.916,551994.3362,134529.558,3,1,0.103667259,5.01126E-05,0.001879856,0.005798041,0.00018202,0.000840391,,7.82013E-05
10-25-2020 20:56:39.923,552294.3433,134829.5651,3,1,0.103732109,4.87268E-05,0.001884044,0.005798041,0.000182454,0.000840391,,-1.62125E-05
10-25-2020 21:01:39.928,552594.3488,135129.5706,3,1,0.103770256,5.00828E-05,0.001888236,0.005798041,0.000182889,0.000840391,,1.04904E-05
10-25-2020 21:06:39.930,552894.3506,135429.5724,3,1,0.103713036,5.11259E-05,0.00189244,0.005798041,0.000183325,0.000840391,,-1.62125E-05
10-25-2020 21:11:39.934,553194.354,135729.5758,3,1,0.103906631,5.06639E-05,0.001896636,0.005798041,0.000183761,0.000840391,,3.71933E-05
10-25-2020 21:16:39.935,553494.3554,136029.5772,3,1,0.103984833,5.07981E-05,0.001900838,0.005798041,0.000184198,0.000840391,,0.000144958
10-25-2020 21:21:39.936,553794.3566,136329.5784,3,1,0.103969574,5.0351E-05,0.001905046,0.005798041,0.000184635,0.000840391,,4.57764E-05
10-25-2020 21:26:39.939,554094.359,136629.5808,3,1,0.10409832,4.90546E-05,0.001909251,0.005798041,0.000185072,0.000840391,,0.000172615
10-25-2020 21:31:39.940,554394.3602,136929.582,3,1,0.104166985,4.95464E-05,0.001913444,0.005798041,0.000185509,0.000840391,,4.48227E-05
10-25-2020 21:36:39.944,554694.3639,137229.5857,3,1,0.104154587,4.96805E-05,0.001917642,0.005798041,0.000185946,0.000840391,,-3.52859E-05
10-25-2020 21:41:39.950,554994.37,137529.5918,3,1,0.104253769,5.07236E-05,0.001921841,0.005798041,0.000186383,0.000840391,,5.62668E-05
10-25-2020 21:46:39.952,555294.3725,137829.5943,3,1,0.104367256,5.10663E-05,0.001926045,0.005798041,0.000186822,0.000840391,,5.72205E-06
10-25-2020 21:51:39.952,555594.3726,138129.5944,3,1,0.104398727,5.01573E-05,0.001930245,0.005798041,0.00018726,0.000840391,,-1.23978E-05
10-25-2020 21:56:39.952,555894.3727,138429.5945,3,1,0.104422569,5.06938E-05,0.001934435,0.005798041,0.000187698,0.000840391,,1.43051E-05
10-25-2020 22:01:39.957,556194.3776,138729.5994,3,1,0.104539871,4.96358E-05,0.001938618,0.005798041,0.000188135,0.000840391,,1.43051E-05
10-25-2020 22:06:39.961,556494.3814,139029.6032,3,1,0.104613304,5.04702E-05,0.001942807,0.005798041,0.000188573,0.000840391,,2.28882E-05
10-25-2020 22:11:39.967,556794.3868,139329.6086,3,1,0.104578018,4.97848E-05,0.00194699,0.005798041,0.00018901,0.000840391,,-6.10352E-05
10-25-2020 22:16:39.970,557094.3902,139629.612,3,1,0.104703903,5.05149E-05,0.001951187,0.005798041,0.00018945,0.000840391,,-9.05991E-05
10-25-2020 22:21:39.974,557394.3943,139929.6161,3,1,0.104785919,5.04851E-05,0.001955395,0.005798041,0.000189891,0.000840391,,1.04904E-05
10-25-2020 22:26:39.975,557694.3952,140229.617,3,1,0.104876518,5.07385E-05,0.001959594,0.005798041,0.000190331,0.000840391,,2.38419E-05
10-25-2020 22:31:39.981,557994.4009,140529.6227,3,1,0.104911804,4.99487E-05,0.001963779,0.005798041,0.00019077,0.000840391,,-1.14441E-05
10-25-2020 22:36:39.982,558294.4019,140829.6237,3,1,0.104962349,4.98891E-05,0.001967971,0.005798041,0.00019121,0.000840391,,-4.00543E-05
10-25-2020 22:41:39.987,558594.4074,141129.6292,3,1,0.105007172,5.04255E-05,0.001972138,0.005798041,0.000191647,0.000840391,,4.76837E-06
10-25-2020 22:46:39.992,558894.4124,141429.6342,3,1,0.105115891,5.03361E-05,0.001976303,0.005798041,0.000192085,0.000840391,,2.00272E-05
10-25-2020 22:51:39.997,559194.4173,141729.6391,3,1,0.105158806,5.07683E-05,0.001980472,0.005798041,0.000192523,0.000840391,,2.47955E-05
10-25-2020 22:56:40.001,559494.4215,142029.6433,3,1,0.10525322,5.05596E-05,0.001984652,0.005798041,0.000192963,0.000840391,,-1.90735E-06
10-25-2020 23:01:40.008,559794.4279,142329.6497,3,1,0.105289459,4.87119E-05,0.001988852,0.005798041,0.000193405,0.000840391,,-8.58307E-06
10-25-2020 23:06:40.010,560094.4306,142629.6524,3,1,0.105400085,5.09918E-05,0.001993055,0.005798041,0.000193848,0.000840391,,8.01086E-05
10-25-2020 23:11:40.011,560394.4316,142929.6534,3,1,0.105419159,4.97103E-05,0.001997253,0.005798041,0.00019429,0.000840391,,5.05447E-05
10-25-2020 23:16:40.014,560694.4343,143229.6561,3,1,0.105463028,4.93973E-05,0.002001447,0.005798041,0.000194732,0.000840391,,3.14713E-05
10-25-2020 23:21:40.019,560994.4391,143529.6609,3,1,0.105589867,5.0649E-05,0.002005644,0.005798041,0.000195175,0.000840391,,-1.62125E-05
10-25-2020 23:26:40.019,561294.4391,143829.6609,3,1,0.105708122,5.03212E-05,0.002009851,0.005798041,0.00019562,0.000840391,,3.33786E-05
10-25-2020 23:31:40.025,561594.4449,144129.6667,3,1,0.105806351,5.01275E-05,0.002014065,0.005798041,0.000196065,0.000840391,,-4.19617E-05
10-25-2020 23:36:40.029,561894.4492,144429.671,3,1,0.105869293,4.96656E-05,0.002018275,0.005798041,0.000196511,0.000840391,,1.43051E-05
10-25-2020 23:41:40.030,562194.45,144729.6718,3,1,0.105869293,5.10514E-05,0.002022479,0.005798041,0.000196956,0.000840391,,-0.000118256
10-25-2020 23:46:40.033,562494.4533,145029.6751,3,1,0.106057167,5.11706E-05,0.002026673,0.005798041,0.0001974,0.000840391,,8.2016E-05
10-25-2020 23:51:40.039,562794.459,145329.6808,3,1,0.106081963,5.00977E-05,0.002030852,0.005798041,0.000197844,0.000840391,,-5.05447E-05
10-25-2020 23:56:40.041,563094.4617,145629.6835,3,1,0.106128693,5.07683E-05,0.002035038,0.005798041,0.000198288,0.000840391,,-6.67572E-05
10-26-2020 00:01:40.047,563394.4674,145929.6892,3,1,0.106225014,4.97103E-05,0.002039219,0.005798041,0.000198732,0.000840391,,-1.90735E-06
10-26-2020 00:06:40.051,563694.4713,146229.6931,3,1,0.106395721,5.14984E-05,0.002043403,0.005798041,0.000199176,0.000840391,,4.57764E-05
10-26-2020 00:11:40.053,563994.4734,146529.6952,3,1,0.10650444,5.01275E-05,0.002047589,0.005798041,0.000199622,0.000840391,,1.14441E-05
10-26-2020 00:16:40.059,564294.4796,146829.7014,3,1,0.106561661,5.09173E-05,0.002051784,0.005798041,0.000200069,0.000840391,,-3.62396E-05
10-26-2020 00:21:40.066,564594.4862,147129.708,3,1,0.106637955,4.98742E-05,0.002055981,0.005798041,0.000200516,0.000840391,,-2.28882E-05
10-26-2020 00:26:40.066,564894.4864,147429.7082,3,1,0.106760025,5.12451E-05,0.002060157,0.005798041,0.000200961,0.000840391,,-1.43051E-05
10-26-2020 00:31:40.068,565194.4888,147729.7106,3,1,0.106778145,4.93079E-05,0.002064328,0.005798041,0.000201407,0.000840391,,-6.29425E-05
10-26-2020 00:36:40.074,565494.4947,148029.7165,3,1,0.106856346,5.01275E-05,0.002068492,0.005798041,0.000201851,0.000840391,,6.67572E-06
10-26-2020 00:41:40.078,565794.498,148329.7198,3,1,0.106966019,4.99338E-05,0.002072673,0.005798041,0.000202298,0.000840391,,2.38419E-05
10-26-2020 00:46:40.080,566094.5004,148629.7222,3,1,0.107125282,5.05298E-05,0.002076868,0.005798041,0.000202747,0.000840391,,3.05176E-05
10-26-2020 00:51:40.081,566394.5012,148929.723,3,1,0.107147217,5.18411E-05,0.00208106,0.005798041,0.000203196,0.000840391,,1.90735E-05
10-26-2020 00:56:40.086,566694.5065,149229.7283,3,1,0.107212067,5.03659E-05,0.00208526,0.005798041,0.000203646,0.000840391,,-1.90735E-06
10-26-2020 01:01:40.089,566994.5089,149529.7307,3,1,0.107340813,5.05894E-05,0.002089456,0.005798041,0.000204096,0.000840391,,-5.43594E-05
10-26-2020 01:06:40.094,567294.5139,149829.7357,3,1,0.107432365,4.98295E-05,0.002093639,0.005798041,0.000204546,0.000840391,,-4.19617E-05
10-26-2020 01:11:40.100,567594.5198,150129.7416,3,1,0.107517242,5.05E-05,0.002097817,0.005798041,0.000204995,0.000840391,,-3.8147E-05
10-26-2020 01:16:40.104,567894.5244,150429.7462,3,1,0.107637405,5.06639E-05,0.002102002,0.005798041,0.000205445,0.000840391,,2.09808E-05
10-26-2020 01:21:40.105,568194.5253,150729.7471,3,1,0.107754707,5.01126E-05,0.00210617,0.005798041,0.000205894,0.000840391,,2.38419E-05
10-26-2020 01:26:40.110,568494.5306,151029.7524,3,1,0.107895851,4.97699E-05,0.002110338,0.005798041,0.000206343,0.000840391,,7.53403E-05
10-26-2020 01:31:40.116,568794.5361,151329.7579,3,1,0.108013153,5.00381E-05,0.002114512,0.005798041,0.000206793,0.000840391,,4.76837E-06
10-26-2020 01:36:40.116,569094.5364,151629.7582,3,1,0.108066559,5.02765E-05,0.002118687,0.005798041,0.000207244,0.000840391,,6.29425E-05
10-26-2020 01:41:40.119,569394.5395,151929.7613,3,1,0.108084679,4.97103E-05,0.002122852,0.005798041,0.000207695,0.000840391,,4.76837E-05
10-26-2020 01:46:40.120,569694.5404,152229.7622,3,1,0.108255386,4.92781E-05,0.002127025,0.005798041,0.000208146,0.000840391,,5.72205E-06
10-26-2020 01:51:40.127,569994.5471,152529.7689,3,1,0.108307838,4.92334E-05,0.002131201,0.005798041,0.000208598,0.000840391,,2.67029E-05
10-26-2020 01:56:40.132,570294.5527,152829.7745,3,1,0.10838604,4.96656E-05,0.002135368,0.005798041,0.00020905,0.000840391,,-4.673E-05
10-26-2020 02:01:40.135,570594.5553,153129.7771,3,1,0.108596802,5.07236E-05,0.002139543,0.005798041,0.000209503,0.000840391,,4.57764E-05
10-26-2020 02:06:40.135,570894.5555,153429.7773,3,1,0.108712196,5.07683E-05,0.002143726,0.005798041,0.000209957,0.000840391,,-1.71661E-05
10-26-2020 02:11:40.139,571194.5597,153729.7815,3,1,0.108800888,4.99189E-05,0.002147903,0.005798041,0.000210412,0.000840391,,-7.62939E-06
10-26-2020 02:16:40.141,571494.5612,154029.783,3,1,0.108985901,5.00232E-05,0.002152079,0.005798041,0.000210866,0.000840391,,7.34329E-05
10-26-2020 02:21:40.148,571794.5679,154329.7897,3,1,0.109031677,5.04702E-05,0.002156257,0.005798041,0.000211321,0.000840391,,-7.62939E-05
10-26-2020 02:26:40.151,572094.5711,154629.7929,3,1,0.109080315,5.00232E-05,0.002160412,0.005798041,0.000211775,0.000840391,,1.90735E-05
10-26-2020 02:31:40.152,572394.5722,154929.794,3,1,0.10919857,4.99636E-05,0.002164564,0.005798041,0.000212228,0.000840391,,-9.53674E-07
10-26-2020 02:36:40.156,572694.5762,155229.798,3,1,0.109305382,5.00381E-05,0.002168703,0.005798041,0.00021268,0.000840391,,5.91278E-05
10-26-2020 02:41:40.162,572994.5821,155529.8039,3,1,0.109441757,4.95315E-05,0.002172895,0.005798041,0.000213138,0.000840391,,8.01086E-05
10-26-2020 02:46:40.167,573294.587,155829.8088,3,1,0.109454155,5.06043E-05,0.002177086,0.005798041,0.000213597,0.000840391,,-6.29425E-05
10-26-2020 02:51:40.173,573594.5935,156129.8153,3,1,0.109650612,5.01573E-05,0.002181275,0.005798041,0.000214056,0.000840391,,-8.58307E-06
10-26-2020 02:56:40.173,573894.5935,156429.8153,3,1,0.109802246,5.04255E-05,0.002185457,0.005798041,0.000214515,0.000840391,,2.28882E-05
10-26-2020 03:01:40.176,574194.5962,156729.818,3,1,0.109930038,4.9457E-05,0.002189632,0.005798041,0.000214973,0.000840391,,7.9155E-05
10-26-2020 03:06:40.176,574494.5962,157029.818,3,1,0.109976768,5.09322E-05,0.002193799,0.005798041,0.000215432,0.000840391,,5.72205E-06
10-26-2020 03:11:40.181,574794.6014,157329.8232,3,1,0.110125542,5.13345E-05,0.002197968,0.005798041,0.00021589,0.000840391,,5.72205E-06
10-26-2020 03:16:40.186,575094.6061,157629.8279,3,1,0.110245705,4.98742E-05,0.002202137,0.005798041,0.00021635,0.000840391,,-1.33514E-05
10-26-2020 03:21:40.190,575394.61,157929.8318,3,1,0.110319138,5.03957E-05,0.002206334,0.005798041,0.000216813,0.000840391,,-9.91821E-05
10-26-2020 03:26:40.190,575694.6101,158229.8319,3,1,0.110514641,5.13941E-05,0.002210526,0.005798041,0.000217276,0.000840391,,-2.86102E-06
10-26-2020 03:31:40.191,575994.611,158529.8328,3,1,0.110647202,5.00083E-05,0.002214708,0.005798041,0.000217738,0.000840391,,2.71794E-05
10-26-2020 03:36:40.198,576294.618,158829.8398,3,1,0.110798836,5.00828E-05,0.002218902,0.005798041,0.000218202,0.000840391,,5.72205E-05
10-26-2020 03:41:40.204,576594.6244,159129.8462,3,1,0.11090374,5.06788E-05,0.0022231,0.005798041,0.000218668,0.000840391,,-8.58307E-06
10-26-2020 03:46:40.210,576894.6301,159429.8519,3,1,0.111091614,4.88907E-05,0.002227282,0.005798041,0.000219132,0.000840391,,0
10-26-2020 03:51:40.215,577194.6351,159729.8569,3,1,0.111199379,4.90844E-05,0.002231457,0.005798041,0.000219596,0.000840391,,-0.000126839
10-26-2020 03:56:40.217,577494.6378,160029.8596,3,1,0.111365318,5.03957E-05,0.002235646,0.005798041,0.000220062,0.000840391,,1.04904E-05
10-26-2020 04:01:40.222,577794.6418,160329.8636,3,1,0.111449242,4.95613E-05,0.002239831,0.005798041,0.000220528,0.000840391,,-8.7738E-05
10-26-2020 04:06:40.222,578094.6419,160629.8637,3,1,0.111615181,5.03212E-05,0.002244022,0.005798041,0.000220996,0.000840391,,-5.43594E-05
10-26-2020 04:11:40.222,578394.6419,160929.8637,3,1,0.111756325,5.05E-05,0.002248204,0.005798041,0.000221463,0.000840391,,5.53131E-05
10-26-2020 04:16:40.225,578694.6453,161229.8671,3,1,0.111945152,4.92036E-05,0.002252385,0.005798041,0.000221931,0.000840391,,2.47955E-05
10-26-2020 04:21:40.231,578994.6512,161529.873,3,1,0.112071991,5.06043E-05,0.002256565,0.005798041,0.000222399,0.000840391,,2.28882E-05
10-26-2020 04:26:40.238,579294.6583,161829.8801,3,1,0.11222744,5.01126E-05,0.002260767,0.005798041,0.00022287,0.000840391,,-5.53131E-05
10-26-2020 04:31:40.238,579594.6585,162129.8803,3,1,0.112382889,5.03957E-05,0.002264971,0.005798041,0.000223342,0.000840391,,-2.09808E-05
10-26-2020 04:36:40.244,579894.6643,162429.8861,3,1,0.11251545,5.07236E-05,0.002269173,0.005798041,0.000223815,0.000840391,,-3.14713E-05
10-26-2020 04:41:40.248,580194.6685,162729.8903,3,1,0.112743378,5.19603E-05,0.002273371,0.005798041,0.000224288,0.000840391,,4.76837E-06
10-26-2020 04:46:40.251,580494.6718,163029.8936,3,1,0.112814903,5.12004E-05,0.00227756,0.005798041,0.00022476,0.000840391,,-3.8147E-06
10-26-2020 04:51:40.255,580794.6751,163329.8969,3,1,0.113043785,4.99636E-05,0.002281752,0.005798041,0.000225234,0.000840391,,7.72476E-05
10-26-2020 04:56:40.257,581094.6773,163629.8991,3,1,0.113220215,5.05E-05,0.002285955,0.005798041,0.000225709,0.000840391,,-6.10352E-05
10-26-2020 05:01:40.261,581394.6816,163929.9034,3,1,0.113361359,5.04851E-05,0.002290142,0.005798041,0.000226184,0.000840391,,-2.47955E-05
10-26-2020 05:06:40.263,581694.6834,164229.9052,3,1,0.113546371,5.03361E-05,0.002294349,0.005798041,0.000226661,0.000840391,,6.29425E-05
10-26-2020 05:11:40.265,581994.6851,164529.9069,3,1,0.11367321,5.11706E-05,0.00229855,0.005798041,0.000227138,0.000840391,,1.23978E-05
10-26-2020 05:16:40.271,582294.6916,164829.9134,3,1,0.113868713,4.94719E-05,0.002302747,0.005798041,0.000227616,0.000840391,,-2.28882E-05
10-26-2020 05:21:40.276,582594.6965,165129.9183,3,1,0.114125252,5.05298E-05,0.002306941,0.005798041,0.000228094,0.000840391,,3.14713E-05
10-26-2020 05:26:40.279,582894.6992,165429.921,3,1,0.114360809,4.9144E-05,0.00231114,0.005798041,0.000228573,0.000840391,,-9.53674E-07
10-26-2020 05:31:40.285,583194.7057,165729.9275,3,1,0.114501953,5.0649E-05,0.002315333,0.005798041,0.000229053,0.000840391,,-3.33786E-05
10-26-2020 05:36:40.290,583494.7107,166029.9325,3,1,0.114737511,5.00679E-05,0.002319521,0.005798041,0.000229533,0.000840391,,4.86374E-05
10-26-2020 05:41:40.296,583794.7164,166329.9382,3,1,0.114979744,4.99636E-05,0.002323713,0.005798041,0.000230014,0.000840391,,5.43594E-05
10-26-2020 05:46:40.298,584094.7181,166629.9399,3,1,0.115159988,5.00083E-05,0.002327896,0.005798041,0.000230496,0.000840391,,6.77109E-05
10-26-2020 05:51:40.299,584394.7198,166929.9416,3,1,0.115347862,5.0813E-05,0.002332077,0.005798041,0.000230978,0.000840391,,-3.8147E-05
10-26-2020 05:56:40.306,584694.7263,167229.9481,3,1,0.115574837,5.00381E-05,0.002336272,0.005798041,0.000231462,0.000840391,,-8.58307E-06
10-26-2020 06:01:40.311,584994.7312,167529.953,3,1,0.115815163,4.98742E-05,0.002340456,0.005798041,0.000231947,0.000840391,,5.05447E-05
10-26-2020 06:06:40.314,585294.7347,167829.9565,3,1,0.116073608,4.9606E-05,0.002344638,0.005798041,0.000232432,0.000840391,,-2.47955E-05
10-26-2020 06:11:40.319,585594.7397,168129.9615,3,1,0.116344452,5.01722E-05,0.002348829,0.005798041,0.000232919,0.000840391,,6.67572E-06
10-26-2020 06:16:40.324,585894.7439,168429.9657,3,1,0.116538048,5.04404E-05,0.00235299,0.005798041,0.000233403,0.000840391,,-1.04904E-05
10-26-2020 06:21:40.329,586194.7493,168729.9711,3,1,0.116757393,4.90844E-05,0.002357136,0.005798041,0.000233887,0.000840391,,-1.33514E-05
10-26-2020 06:26:40.335,586494.7552,169029.977,3,1,0.117090225,5.17368E-05,0.002361296,0.005798041,0.000234373,0.000840391,,9.53674E-06
10-26-2020 06:31:40.335,586794.7553,169329.9771,3,1,0.117361069,5.10365E-05,0.002365472,0.005798041,0.000234862,0.000840391,,-8.29697E-05
10-26-2020 06:36:40.337,587094.7572,169629.979,3,1,0.117619514,5.00977E-05,0.002369664,0.005798041,0.000235355,0.000840391,,8.39233E-05
10-26-2020 06:41:40.338,587394.758,169929.9798,3,1,0.117844582,5.03212E-05,0.002373863,0.005798041,0.000235849,0.000840391,,-6.48499E-05
10-26-2020 06:46:40.343,587694.7629,170229.9847,3,1,0.118189812,4.95166E-05,0.002378044,0.005798041,0.000236343,0.000840391,,-1.62125E-05
10-26-2020 06:51:40.345,587994.7652,170529.987,3,1,0.118503571,5.07981E-05,0.002382226,0.005798041,0.000236838,0.000840391,,-5.72205E-06
10-26-2020 06:56:40.350,588294.7706,170829.9924,3,1,0.118842125,5.05298E-05,0.002386412,0.005798041,0.000237335,0.000840391,,2.47955E-05
10-26-2020 07:01:40.353,588594.773,171129.9948,3,1,0.119189262,4.95911E-05,0.002390583,0.005798041,0.000237831,0.000840391,,-4.19617E-05
10-26-2020 07:06:40.356,588894.7764,171429.9982,3,1,0.119498253,4.98593E-05,0.002394769,0.005798041,0.000238331,0.000840391,,5.72205E-06
10-26-2020 07:11:40.362,589194.7819,171730.0037,3,1,0.119831085,5.14984E-05,0.002398954,0.005798041,0.000238831,0.000840391,,8.58307E-06
10-26-2020 07:16:40.363,589494.7829,172030.0047,3,1,0.120211601,5.12749E-05,0.002403151,0.005798041,0.000239335,0.000840391,,-8.2016E-05
10-26-2020 07:21:40.366,589794.7863,172330.0081,3,1,0.120551109,4.99636E-05,0.002407348,0.005798041,0.00023984,0.000840391,,-1.90735E-05
10-26-2020 07:26:40.370,590094.7904,172630.0122,3,1,0.120929718,5.05596E-05,0.002411536,0.005798041,0.000240345,0.000840391,,4.1008E-05
10-26-2020 07:31:40.375,590394.7953,172930.0171,3,1,0.121295929,5.09322E-05,0.002415731,0.005798041,0.000240853,0.000840391,,0
10-26-2020 07:36:40.381,590694.8008,173230.0226,3,1,0.121688843,4.94868E-05,0.002419923,0.005798041,0.000241363,0.000840391,,6.67572E-06
10-26-2020 07:41:40.382,590994.8019,173530.0237,3,1,0.122079849,4.89652E-05,0.002424115,0.005798041,0.000241874,0.000840391,,6.67572E-06
10-26-2020 07:46:40.385,591294.8051,173830.0269,3,1,0.122484207,4.99338E-05,0.002428306,0.005798041,0.000242386,0.000840391,,-1.23978E-05
10-26-2020 07:51:40.387,591594.807,174130.0288,3,1,0.122875214,5.02914E-05,0.002432487,0.005798041,0.000242899,0.000840391,,-6.67572E-06
10-26-2020 07:56:40.392,591894.8119,174430.0337,3,1,0.123332024,5.0202E-05,0.002436674,0.005798041,0.000243415,0.000840391,,0
10-26-2020 08:01:40.393,592194.8133,174730.0351,3,1,0.123754501,4.99487E-05,0.002440861,0.005798041,0.000243932,0.000840391,,-4.19617E-05
10-26-2020 08:06:40.399,592494.8195,175030.0413,3,1,0.124183655,5.04702E-05,0.00244506,0.005798041,0.000244453,0.000840391,,4.76837E-06
10-26-2020 08:11:40.404,592794.8244,175330.0462,3,1,0.124605179,5.01573E-05,0.002449245,0.005798041,0.000244974,0.000840391,,-1.04904E-05
10-26-2020 08:16:40.410,593094.8301,175630.0519,3,1,0.125080109,4.88758E-05,0.002453443,0.005798041,0.000245498,0.000840391,,-4.86374E-05
10-26-2020 08:21:40.413,593394.8336,175930.0554,3,1,0.125509262,5.10663E-05,0.00245763,0.005798041,0.000246022,0.000840391,,-2.19345E-05
10-26-2020 08:26:40.417,593694.8375,176230.0593,3,1,0.125934601,5.02318E-05,0.002461827,0.005798041,0.00024655,0.000840391,,-1.90735E-05
10-26-2020 08:31:40.420,593994.8401,176530.0619,3,1,0.126337051,5.10514E-05,0.002466015,0.005798041,0.000247078,0.000840391,,-6.67572E-06
10-26-2020 08:36:40.421,594294.8415,176830.0633,3,1,0.126776695,4.96954E-05,0.002470192,0.005798041,0.000247607,0.000840391,,5.34058E-05
10-26-2020 08:41:40.423,594594.8436,177130.0654,3,1,0.12719059,5.08726E-05,0.002474369,0.005798041,0.000248138,0.000840391,,4.86374E-05
10-26-2020 08:46:40.427,594894.847,177430.0688,3,1,0.127590179,5.07236E-05,0.002478545,0.005798041,0.00024867,0.000840391,,-6.67572E-06
10-26-2020 08:51:40.429,595194.8495,177730.0713,3,1,0.128045082,4.98444E-05,0.002482734,0.005798041,0.000249206,0.000840391,,7.15256E-05
10-26-2020 08:56:40.433,595494.8528,178030.0746,3,1,0.12840271,5.02616E-05,0.002486924,0.005798041,0.000249743,0.000840391,,2.09808E-05
10-26-2020 09:01:40.436,595794.8568,178330.0786,3,1,0.128819466,5.01871E-05,0.002491108,0.005798041,0.000250281,0.000840391,,-1.43051E-05
10-26-2020 09:06:40.437,596094.8577,178630.0795,3,1,0.129212379,5.18709E-05,0.002495302,0.005798041,0.000250822,0.000840391,,-2.67029E-05
10-26-2020 09:11:40.442,596394.8628,178930.0846,3,1,0.129571915,5.11259E-05,0.002499505,0.005798041,0.000251366,0.000840391,,-2.95639E-05
10-26-2020 09:16:40.444,596694.8642,179230.086,3,1,0.129950523,5.01573E-05,0.002503703,0.005798041,0.000251911,0.000840391,,1.62125E-05
10-26-2020 09:21:40.450,596994.8703,179530.0921,3,1,0.13031292,4.94719E-05,0.002507896,0.005798041,0.000252456,0.000840391,,-6.67572E-06
10-26-2020 09:26:40.453,597294.8737,179830.0955,3,1,0.13062191,4.95911E-05,0.002512076,0.005798041,0.000253002,0.000840391,,4.3869E-05
10-26-2020 09:31:40.454,597594.8742,180130.096,3,1,0.130839348,4.96805E-05,0.002516252,0.005798041,0.000253547,0.000840391,,1.81198E-05
10-26-2020 09:36:40.460,597894.8804,180430.1022,3,1,0.13120079,4.95315E-05,0.002520429,0.005798041,0.000254095,0.000840391,,-1.90735E-06
10-26-2020 09:41:40.461,598194.8812,180730.103,3,1,0.131417274,5.08279E-05,0.00252462,0.005798041,0.000254645,0.000840391,,-6.67572E-06
10-26-2020 09:46:40.465,598494.8855,181030.1073,3,1,0.131645203,5.04851E-05,0.002528808,0.005798041,0.000255196,0.000840391,,-3.8147E-05
10-26-2020 09:51:40.467,598794.8878,181330.1096,3,1,0.13199234,5.04255E-05,0.002533004,0.005798041,0.000255749,0.000840391,,2.86102E-05
10-26-2020 09:56:40.469,599094.8895,181630.1113,3,1,0.132212639,4.92334E-05,0.002537194,0.005798041,0.000256302,0.000840391,,6.67572E-06
10-26-2020 10:01:40.471,599394.8911,181930.1129,3,1,0.132326126,4.97252E-05,0.002541357,0.005798041,0.000256853,0.000840391,,-8.39233E-05
10-26-2020 10:06:40.475,599694.8956,182230.1174,3,1,0.132551193,4.99934E-05,0.002545528,0.005798041,0.000257406,0.000840391,,-3.43323E-05
10-26-2020 10:11:40.478,599994.8987,182530.1205,3,1,0.132787704,5.14984E-05,0.002549705,0.005798041,0.00025796,0.000840391,,-8.58307E-06
10-26-2020 10:16:40.479,600294.8989,182830.1207,3,1,0.133051872,5.01573E-05,0.002553882,0.005798041,0.000258515,0.000840391,,1.90735E-05
10-26-2020 10:21:40.479,600594.8991,183130.1209,3,1,0.133237839,4.95166E-05,0.002558048,0.005798041,0.00025907,0.000840391,,-3.8147E-06
10-26-2020 10:26:40.485,600894.9057,183430.1275,3,1,0.133327484,5.12749E-05,0.002562233,0.005798041,0.000259627,0.000840391,,4.00543E-05
10-26-2020 10:31:40.492,601194.912,183730.1338,3,1,0.133512497,4.9755E-05,0.002566431,0.005798041,0.000260187,0.000840391,,2.09808E-05
